Time,GantryValue,GantryRef,RingValue,RingRef
3.6599998474121094,0.0,0.133955988831,0.0,1e-06
3.679999828338623,0.0,0.135423987366,0.0,1e-06
3.6999998092651367,0.0,0.136899985886,0.0,1e-06
3.7199997901916504,0.0,0.13838398439,0.0,1e-06
3.740000009536743,0.0,0.139876000713,0.0,1e-06
3.759999990463257,0.0,0.141375999283,0.0,1e-06
3.7799999713897705,0.0,0.142883997837,0.0,1e-06
3.799999952316284,0.0,0.144399996376,0.0,1e-06
3.819999933242798,0.0,0.1459239949,0.0,1e-06
3.8399999141693115,0.0,0.147455993408,0.0,1e-06
3.869999885559082,0.0,0.148995991901,0.0,1e-06
3.8899998664855957,0.0,0.151320989613,0.0,1e-06
3.9099998474121094,0.0,0.152880988068,0.0,1e-06
3.929999828338623,0.0,0.154448986507,0.0,1e-06
3.9499998092651367,0.0,0.156024984932,0.0,1e-06
3.9699997901916504,0.0,0.157608983341,0.0,1e-06
3.990000009536743,0.0,0.159201000761,0.0,1e-06
4.009999990463257,0.0,0.160800999235,0.0,1e-06
4.0299999713897705,0.0,0.162408997694,0.0,1e-06
4.049999952316284,0.0,0.164024996138,0.0,1e-06
4.069999933242798,0.0,0.165648994566,0.0,1e-06
4.099999904632568,0.0,0.167280992979,0.0,1e-06
4.119999885559082,0.0,0.16974399057,0.0,1e-06
4.139999866485596,0.0,0.171395988945,0.0,1e-06
4.159999847412109,0.0,0.173055987305,0.0,1e-06
4.179999828338623,0.0,0.174723985649,0.0,1e-06
4.199999809265137,0.0,0.176399983978,0.0,1e-06
4.21999979019165,0.0,0.178083982292,0.0,1e-06
4.240000009536743,0.0,0.179776000809,0.0,1e-06
4.259999990463257,0.0,0.181475999187,0.0,1e-06
4.2799999713897705,0.0,0.183183997551,0.0,1e-06
4.299999952316284,0.0,0.184899995899,0.0,1e-06
4.319999933242798,0.0,0.186623994232,0.0,1e-06
4.3399999141693115,0.0,0.18835599255,0.0,1e-06
4.359999895095825,0.0,0.190095990852,0.0,1e-06
4.379999876022339,0.0,0.19184398914,0.0,1e-06
4.409999847412109,0.0,0.194480986542,0.0,1e-06
4.429999828338623,0.0,0.196248984791,0.0,1e-06
4.449999809265137,0.0,0.198024983025,0.0,1e-06
4.46999979019165,0.0,0.199808981243,0.0,1e-06
4.490000009536743,0.0,0.201601000856,0.0,1e-06
4.509999990463257,0.0,0.20340099914,0.0,1e-06
4.5299999713897705,0.0,0.205208997408,0.0,1e-06
4.549999952316284,0.0,0.207024995661,0.0,1e-06
4.569999933242798,0.0,0.208848993898,0.0,1e-06
4.5899999141693115,0.0,0.210680992121,0.0,1e-06
4.609999895095825,0.0,0.212520990328,0.0,1e-06
4.629999876022339,0.0,0.21436898852,0.0,1e-06
4.6499998569488525,0.0,0.216224986696,0.0,1e-06
4.669999837875366,0.0,0.218088984858,0.0,1e-06
4.68999981880188,0.0,0.219960983004,0.0,1e-06
4.71999979019165,0.0,0.222783980194,0.0,1e-06
4.740000009536743,0.0,0.224676000904,0.0,1e-06
4.759999990463257,0.0,0.226575999092,0.0,1e-06
4.7799999713897705,0.0,0.228483997265,0.0,1e-06
4.799999952316284,0.0,0.230399995422,0.0,1e-06
4.819999933242798,0.0,0.232323993565,0.0,1e-06
4.8399999141693115,0.0,0.234255991692,0.0,1e-06
4.859999895095825,0.0,0.236195989803,0.0,1e-06
4.879999876022339,0.0,0.2381439879,0.0,1e-06
4.8999998569488525,0.0,0.240099985981,0.0,1e-06
4.919999837875366,0.0,0.242063984047,0.0,1e-06
4.93999981880188,0.0,0.244035982098,0.0,1e-06
4.9599997997283936,0.0,0.246015980133,0.0,1e-06
4.980000019073486,0.0,0.2480040019,0.0,1e-06
5.0,0.0,0.25,0.0,1e-06
5.0299999713897705,0.0,0.252999997139,0.0,1e-06
5.049999952316284,0.0,0.254999995232,0.0,1e-06
5.069999933242798,0.0,0.256999993324,0.0,1e-06
5.0899999141693115,0.0,0.258999991417,0.0,1e-06
5.109999895095825,0.0,0.26099998951,0.0,1e-06
5.129999876022339,0.0,0.262999987602,0.0,1e-06
5.1499998569488525,0.0,0.264999985695,0.0,1e-06
5.169999837875366,0.0,0.266999983788,0.0,1e-06
5.18999981880188,0.0,0.26899998188,0.0,1e-06
5.2099997997283936,0.0,0.270999979973,0.0,1e-06
5.230000019073486,0.0,0.273000001907,0.0,1e-06
5.25,0.0,0.275,0.0,1e-06
5.269999980926514,0.0,0.276999998093,0.0,1e-06
5.289999961853027,0.0,0.278999996185,0.0,1e-06
5.309999942779541,0.0,0.280999994278,0.0,1e-06
5.3399999141693115,0.0,0.283999991417,0.0,1e-06
5.359999895095825,0.0,0.28599998951,0.0,1e-06
5.379999876022339,0.0,0.287999987602,0.0,1e-06
5.3999998569488525,0.0,0.289999985695,0.0,1e-06
5.419999837875366,0.0,0.291999983788,0.0,1e-06
5.43999981880188,0.0,0.29399998188,0.0,1e-06
5.4599997997283936,0.0,0.295999979973,0.0,1e-06
5.480000019073486,0.0,0.298000001907,0.0,1e-06
5.5,0.0,0.3,0.0,1e-06
5.519999980926514,0.0,0.301999998093,0.0,1e-06
5.539999961853027,0.0,0.303999996185,0.0,1e-06
5.559999942779541,0.0,0.305999994278,0.0,1e-06
5.579999923706055,0.0,0.307999992371,0.0,1e-06
5.609999895095825,0.0,0.31099998951,0.0,1e-06
5.629999876022339,0.0,0.312999987602,0.0,1e-06
5.6499998569488525,0.0,0.314999985695,0.0,1e-06
5.669999837875366,0.0,0.316999983788,0.0,1e-06
5.68999981880188,0.0,0.31899998188,0.0,1e-06
5.7099997997283936,0.0,0.320999979973,0.0,1e-06
5.730000019073486,0.0,0.323000001907,0.0,1e-06
5.75,0.0,0.325,0.0,1e-06
5.769999980926514,0.0,0.326999998093,0.0,1e-06
5.799999952316284,0.0,0.328999996185,0.0,1e-06
5.819999933242798,0.0,0.331999993324,0.0,1e-06
5.8399999141693115,0.0,0.333999991417,0.0,1e-06
5.859999895095825,0.0,0.33599998951,0.0,1e-06
5.879999876022339,0.0,0.337999987602,0.0,1e-06
5.8999998569488525,0.0,0.339999985695,0.0,1e-06
5.919999837875366,0.0,0.341999983788,0.0,1e-06
5.93999981880188,0.0,0.34399998188,0.0,1e-06
5.9599997997283936,0.0,0.345999979973,0.0,1e-06
5.980000019073486,0.0,0.348000001907,0.0,1e-06
6.0,0.0,0.35,0.0,1e-06
6.019999980926514,0.0,0.351999998093,0.0,1e-06
6.039999961853027,0.0,0.353999996185,0.0,1e-06
6.059999942779541,0.0,0.355999994278,0.0,1e-06
6.0899999141693115,0.0,0.358999991417,0.0,1e-06
6.109999895095825,0.0,0.36099998951,0.0,1e-06
6.129999876022339,0.0,0.362999987602,0.0,1e-06
6.1499998569488525,0.0,0.364999985695,0.0,1e-06
6.169999837875366,0.0,0.366999983788,0.0,1e-06
6.18999981880188,0.0,0.36899998188,0.0,1e-06
6.2099997997283936,0.0,0.370999979973,0.0,1e-06
6.230000019073486,0.0,0.373000001907,0.0,1e-06
6.25,0.0,0.375,0.0,1e-06
6.269999980926514,0.0,0.376999998093,0.0,1e-06
6.299999952316284,0.0,0.378999996185,0.0,1e-06
6.319999933242798,0.0,0.381999993324,0.0,1e-06
6.3399999141693115,0.0,0.383999991417,0.0,1e-06
6.359999895095825,0.0,0.38599998951,0.0,1e-06
6.379999876022339,0.0,0.387999987602,0.0,1e-06
6.3999998569488525,0.0,0.389999985695,0.0,1e-06
6.419999837875366,0.0,0.391999983788,0.0,1e-06
6.43999981880188,0.0,0.39399998188,0.0,1e-06
6.4599997997283936,0.0,0.395999979973,0.0,1e-06
6.480000019073486,0.0,0.398000001907,0.0,1e-06
6.5,0.0,0.4,0.0,1e-06
6.519999980926514,0.0,0.401999998093,0.0,1e-06
6.539999961853027,0.0,0.403999996185,0.0,1e-06
6.559999942779541,0.0,0.405999994278,0.0,1e-06
6.5899999141693115,0.0,0.408999991417,0.0,1e-06
6.609999895095825,0.0,0.41099998951,0.0,1e-06
6.629999876022339,0.0,0.412999987602,0.0,1e-06
6.6499998569488525,0.0,0.414999985695,0.0,1e-06
6.669999837875366,0.0,0.416999983788,0.0,1e-06
6.68999981880188,0.0,0.41899998188,0.0,1e-06
6.7099997997283936,0.0,0.420999979973,0.0,1e-06
6.730000019073486,0.0,0.423000001907,0.0,1e-06
6.75,0.0,0.425,0.0,1e-06
6.769999980926514,0.0,0.426999998093,0.0,1e-06
6.789999961853027,0.0,0.428999996185,0.0,1e-06
6.809999942779541,0.0,0.430999994278,0.0,1e-06
6.829999923706055,0.0,0.432999992371,0.0,1e-06
6.849999904632568,0.0,0.434999990463,0.0,1e-06
6.869999885559082,0.0,0.436999988556,0.0,1e-06
6.8999998569488525,0.0,0.439999985695,0.0,1e-06
6.919999837875366,0.0,0.441999983788,0.0,1e-06
6.93999981880188,0.0,0.44399998188,0.0,1e-06
6.9599997997283936,0.0,0.445999979973,0.0,1e-06
6.980000019073486,0.0,0.448000001907,0.0,1e-06
7.0,0.0,0.45,0.0,1e-06
7.019999980926514,0.0,0.451999998093,0.0,1e-06
7.039999961853027,0.0,0.453999996185,0.0,1e-06
7.059999942779541,0.0,0.455999994278,0.0,1e-06
7.079999923706055,0.0,0.457999992371,0.0,1e-06
7.099999904632568,0.0,0.459999990463,0.0,1e-06
7.119999885559082,0.0,0.461999988556,0.0,1e-06
7.139999866485596,0.0,0.463999986649,0.0,1e-06
7.159999847412109,0.0,0.465999984741,0.0,1e-06
7.179999828338623,0.0,0.467999982834,0.0,1e-06
7.2099997997283936,0.0,0.470999979973,0.0,1e-06
7.230000019073486,0.0,0.473000001907,0.0,1e-06
7.25,0.0,0.475,0.0,1e-06
7.269999980926514,0.0,0.476999998093,0.0,1e-06
7.289999961853027,0.0,0.478999996185,0.0,1e-06
7.309999942779541,0.0,0.480999994278,0.0,1e-06
7.329999923706055,0.0,0.482999992371,0.0,1e-06
7.349999904632568,0.0,0.484999990463,0.0,1e-06
7.369999885559082,0.0,0.486999988556,0.0,1e-06
7.389999866485596,0.0,0.488999986649,0.0,1e-06
7.409999847412109,0.0,0.490999984741,0.0,1e-06
7.429999828338623,0.0,0.492999982834,0.0,1e-06
7.449999809265137,0.0,0.494999980927,0.0,1e-06
7.46999979019165,0.0,0.496999979019,0.0,1e-06
7.490000009536743,0.0,0.499000000954,0.0,1e-06
7.829999923706055,0.0,0.532999992371,0.0,1e-06
7.849999904632568,0.0,0.534999990463,0.0,1e-06
7.869999885559082,0.0,0.536999988556,0.0,1e-06
7.889999866485596,0.0,0.538999986649,0.0,1e-06
7.909999847412109,0.0,0.540999984741,0.0,1e-06
7.929999828338623,0.0,0.542999982834,0.0,1e-06
7.949999809265137,0.0,0.544999980927,0.0,1e-06
7.96999979019165,0.0,0.546999979019,0.0,1e-06
8.0,0.0,0.549000000954,0.0,1e-06
8.019999980926514,0.0,0.551999998093,0.0,1e-06
8.039999961853027,0.0,0.553999996185,0.0,1e-06
8.059999942779541,0.0,0.555999994278,0.0,1e-06
8.079999923706055,0.0,0.557999992371,0.0,1e-06
8.099999904632568,0.0,0.559999990463,0.0,1e-06
8.119999885559082,0.0,0.561999988556,0.0,1e-06
8.459999799728394,0.0,0.594999980927,0.0,1e-06
8.480000019073486,0.0,0.598000001907,0.0,1e-06
8.5,0.0,0.6,0.0,1e-06
8.519999980926514,0.0,0.601999998093,0.0,1e-06
8.539999961853027,0.0,0.603999996185,0.0,1e-06
8.559999942779541,0.0,0.605999994278,0.0,1e-06
8.579999923706055,0.0,0.607999992371,0.0,1e-06
8.599999904632568,0.0,0.609999990463,0.0,1e-06
8.619999885559082,0.0,0.611999988556,0.0,1e-06
8.639999866485596,0.0,0.613999986649,0.0,1e-06
8.65999984741211,0.0,0.615999984741,0.0,1e-06
8.679999828338623,0.0,0.617999982834,0.0,1e-06
8.699999809265137,0.0,0.619999980927,0.0,1e-06
8.71999979019165,0.0,0.621999979019,0.0,1e-06
8.740000009536743,0.0,0.624000000954,0.0,1e-06
9.079999923706055,0.0,0.657999992371,0.0,1e-06
9.099999904632568,0.0,0.659999990463,0.0,1e-06
9.119999885559082,0.0,0.661999988556,0.0,1e-06
9.139999866485596,0.0,0.663999986649,0.0,1e-06
9.15999984741211,0.0,0.665999984741,0.0,1e-06
9.179999828338623,0.0,0.667999982834,0.0,1e-06
9.199999809265137,0.0,0.669999980927,0.0,1e-06
9.21999979019165,0.0,0.671999979019,0.0,1e-06
9.240000009536743,0.0,0.674000000954,0.0,1e-06
9.269999980926514,0.0,0.676999998093,0.0,1e-06
9.289999961853027,0.0,0.678999996185,0.0,1e-06
9.309999942779541,0.0,0.680999994278,0.0,1e-06
9.329999923706055,0.0,0.682999992371,0.0,1e-06
9.349999904632568,0.0,0.684999990463,0.0,1e-06
9.369999885559082,0.0,0.686999988556,0.0,1e-06
9.709999799728394,0.0,0.720999979973,0.0,1e-06
9.730000019073486,0.0,0.723000001907,0.0,1e-06
9.75,0.0,0.725,0.0,1e-06
9.769999980926514,0.0,0.726999998093,0.0,1e-06
9.789999961853027,0.0,0.728999996185,0.0,1e-06
9.809999942779541,0.0,0.730999994278,0.0,1e-06
9.829999923706055,0.0,0.732999992371,0.0,1e-06
9.849999904632568,0.0,0.734999990463,0.0,1e-06
9.869999885559082,0.0,0.736999988556,0.0,1e-06
9.889999866485596,0.0,0.738999986649,0.0,1e-06
9.90999984741211,0.0,0.740999984741,0.0,1e-06
9.929999828338623,0.0,0.742999982834,0.0,1e-06
9.949999809265137,0.0,0.744999980927,0.0,1e-06
9.96999979019165,0.0,0.746999979019,0.0,1e-06
9.990000009536743,0.0,0.749000000954,0.0,1e-06
10.329999923706055,0.0,0.782999992371,0.0,1e-06
10.349999904632568,0.0,0.784999990463,0.0,1e-06
10.369999885559082,0.0,0.786999988556,0.0,1e-06
10.389999866485596,0.0,0.788999986649,0.0,1e-06
10.40999984741211,0.0,0.790999984741,0.0,1e-06
10.429999828338623,0.0,0.792999982834,0.0,1e-06
10.459999799728394,0.0,0.795999979973,0.0,1e-06
10.480000019073486,0.0,0.798000001907,0.0,1e-06
10.5,0.0,0.8,0.0,1e-06
10.519999980926514,0.0,0.801999998093,0.0,1e-06
10.539999961853027,0.0,0.803999996185,0.0,1e-06
10.559999942779541,0.0,0.805999994278,0.0,1e-06
10.579999923706055,0.0,0.807999992371,0.0,1e-06
10.599999904632568,0.0,0.809999990463,0.0,1e-06
10.619999885559082,0.0,0.811999988556,0.0,1e-06
10.649999856948853,0.0,0.814999985695,0.0,1e-06
10.669999837875366,0.0,0.816999983788,0.0,1e-06
10.68999981880188,0.0,0.81899998188,0.0,1e-06
10.709999799728394,0.0,0.820999979973,0.0,1e-06
10.730000019073486,0.0,0.823000001907,0.0,1e-06
10.75,0.0,0.825,0.0,1e-06
10.769999980926514,0.0,0.826999998093,0.0,1e-06
10.789999961853027,0.0,0.828999996185,0.0,1e-06
10.809999942779541,0.0,0.830999994278,0.0,1e-06
10.829999923706055,0.0,0.832999992371,0.0,1e-06
10.849999904632568,0.0,0.834999990463,0.0,1e-06
10.869999885559082,0.0,0.836999988556,0.0,1e-06
10.889999866485596,0.0,0.838999986649,0.0,1e-06
10.90999984741211,0.0,0.840999984741,0.0,1e-06
10.929999828338623,0.0,0.842999982834,0.0,1e-06
10.959999799728394,0.0,0.845999979973,0.0,1e-06
10.980000019073486,0.0,0.848000001907,0.0,1e-06
11.0,0.0,0.85,0.0,1e-06
11.019999980926514,0.0,0.851999998093,0.0,1e-06
11.039999961853027,0.0,0.853999996185,0.0,1e-06
11.059999942779541,0.0,0.855999994278,0.0,1e-06
11.079999923706055,0.0,0.857999992371,0.0,1e-06
11.099999904632568,0.0,0.859999990463,0.0,1e-06
11.119999885559082,0.0,0.861999988556,0.0,1e-06
11.139999866485596,0.0,0.863999986649,0.0,1e-06
11.15999984741211,0.0,0.865999984741,0.0,1e-06
11.179999828338623,0.0,0.867999982834,0.0,1e-06
11.199999809265137,0.0,0.869999980927,0.0,1e-06
11.21999979019165,0.0,0.871999979019,0.0,1e-06
11.240000009536743,0.0,0.874000000954,0.0,1e-06
11.269999980926514,0.0,0.876999998093,0.0,1e-06
11.289999961853027,0.0,0.878999996185,0.0,1e-06
11.309999942779541,0.0,0.880999994278,0.0,1e-06
11.329999923706055,0.0,0.882999992371,0.0,1e-06
11.349999904632568,0.0,0.884999990463,0.0,1e-06
11.369999885559082,0.0,0.886999988556,0.0,1e-06
11.389999866485596,0.0,0.888999986649,0.0,1e-06
11.40999984741211,0.0,0.890999984741,0.0,1e-06
11.429999828338623,0.0,0.892999982834,0.0,1e-06
11.449999809265137,0.0,0.894999980927,0.0,1e-06
11.46999979019165,0.0,0.896999979019,0.0,1e-06
11.490000009536743,0.0,0.899000000954,0.0,1e-06
11.509999990463257,0.0,0.900999999046,0.0,1e-06
11.52999997138977,0.0,0.902999997139,0.0,1e-06
11.549999952316284,0.0,0.904999995232,0.0,1e-06
11.579999923706055,0.0,0.907999992371,0.0,1e-06
11.599999904632568,0.0,0.909999990463,0.0,1e-06
11.619999885559082,0.0,0.911999988556,0.0,1e-06
11.639999866485596,0.0,0.913999986649,0.0,1e-06
11.65999984741211,0.0,0.915999984741,0.0,1e-06
11.679999828338623,0.0,0.917999982834,0.0,1e-06
11.699999809265137,0.0,0.919999980927,0.0,1e-06
11.71999979019165,0.0,0.921999979019,0.0,1e-06
11.740000009536743,0.0,0.924000000954,0.0,1e-06
11.769999980926514,0.0,0.925999999046,0.0,1e-06
11.789999961853027,0.0,0.928999996185,0.0,1e-06
11.809999942779541,0.0,0.930999994278,0.0,1e-06
11.829999923706055,0.0,0.932999992371,0.0,1e-06
11.849999904632568,0.0,0.934999990463,0.0,1e-06
11.869999885559082,0.0,0.936999988556,0.0,1e-06
11.889999866485596,0.0,0.938999986649,0.0,1e-06
11.90999984741211,0.0,0.940999984741,0.0,1e-06
11.929999828338623,0.0,0.942999982834,0.0,1e-06
11.949999809265137,0.0,0.944999980927,0.0,1e-06
11.96999979019165,0.0,0.946999979019,0.0,1e-06
12.0,0.0,0.949000000954,0.0,1e-06
12.019999980926514,0.0,0.951999998093,0.0,1e-06
12.039999961853027,0.0,0.953999996185,0.0,1e-06
12.059999942779541,0.0,0.955999994278,0.0,1e-06
12.079999923706055,0.0,0.957999992371,0.0,1e-06
12.099999904632568,0.0,0.959999990463,0.0,1e-06
12.119999885559082,0.0,0.961999988556,0.0,1e-06
12.139999866485596,0.0,0.963999986649,0.0,1e-06
12.15999984741211,0.0,0.965999984741,0.0,1e-06
12.179999828338623,0.0,0.967999982834,0.0,1e-06
12.209999799728394,0.0,0.969999980927,0.0,1e-06
12.230000019073486,0.0,0.973000001907,0.0,1e-06
12.25,0.0,0.975,0.0,1e-06
12.269999980926514,0.0,0.976999998093,0.0,1e-06
12.289999961853027,0.0,0.978999996185,0.0,1e-06
12.309999942779541,0.0,0.980999994278,0.0,1e-06
12.329999923706055,0.0,0.982999992371,0.0,1e-06
12.349999904632568,0.0,0.984999990463,0.0,1e-06
12.369999885559082,0.0,0.986999988556,0.0,1e-06
12.389999866485596,0.0,0.988999986649,0.0,1e-06
12.40999984741211,0.0,0.990999984741,0.0,1e-06
12.429999828338623,0.0,0.992999982834,0.0,1e-06
12.449999809265137,0.0,0.994999980927,0.0,1e-06
12.46999979019165,0.0,0.996999979019,0.0,1e-06
12.490000009536743,0.0,0.999000000954,0.0,1e-06
12.519999980926514,0.0,1.00199999809,0.0,1e-06
12.539999961853027,0.0,1.00399999619,0.0,1e-06
12.559999942779541,0.0,1.00599999428,0.0,1e-06
12.579999923706055,0.0,1.00799999237,0.0,1e-06
12.599999904632568,0.0,1.00999999046,0.0,1e-06
12.619999885559082,0.0,1.01199998856,0.0,1e-06
12.639999866485596,0.0,1.01399998665,0.0,1e-06
12.65999984741211,0.0,1.01599998474,0.0,1e-06
12.679999828338623,0.0,1.01799998283,0.0,1e-06
12.699999809265137,0.0,1.01999998093,0.0,1e-06
12.71999979019165,0.0,1.02199997902,0.0,1e-06
12.740000009536743,0.0,1.02400000095,0.0,1e-06
12.759999990463257,0.0,1.02599999905,0.0,1e-06
12.77999997138977,0.0,1.02799999714,0.0,1e-06
